"UserAccount Name","herkky"
"Title","Trip 2026/05/11 12:39 P.M. Krabi"
"Comment",""
"Vehicle Nickname","KLE500"
"Distance",
"Time",189
"R.Score",

"elapsed_msec","gps_latitude","gps_longitude","instant_fuel_consumption","water_temperature","boost_temperature","engine_RPM","wheel_speed","acceleration","throttle_position","boost_pressure","gear_position","brake_pressure_fr_caliper","lean_angle","rideology_score"
1407.979980,8.221754,98.785797,0.000000,91.000000,0.000000,4789,75,0.000000,0,0,5,0.000000,0,0
1408.979980,8.221740,98.785606,0.000000,91.000000,0.000000,4598,72,0.000000,0,0,5,0.000000,0,0
1409.979980,8.221719,98.785423,0.000000,91.000000,0.000000,4457,69,0.000000,0,0,5,0.000000,0,0
1410.979980,8.221698,98.785240,0.000000,91.000000,0.000000,4481,69,0.000000,0,0,5,0.000000,0,0
1411.979980,8.221689,98.785072,0.000000,91.000000,0.000000,4493,69,0.000000,0,0,5,0.000000,0,0
1412.979980,8.221700,98.784897,0.000000,91.000000,0.000000,4477,70,0.000000,0,0,5,0.000000,0,0
1413.979980,8.221732,98.784721,0.000000,91.000000,0.000000,4491,70,0.000000,0,0,5,0.000000,0,0
1414.979980,8.221773,98.784546,0.000000,91.000000,0.000000,4550,70,0.000000,0,0,5,0.000000,0,0
1415.979980,8.221806,98.784370,0.000000,91.000000,0.000000,4561,71,0.000000,0,0,5,0.000000,0,0
1416.979980,8.221838,98.784187,0.000000,91.000000,0.000000,4601,71,0.000000,0,0,5,0.000000,0,0
1417.979980,8.221850,98.784004,0.000000,91.000000,0.000000,4633,71,0.000000,0,0,5,0.000000,0,0
1418.979980,8.221867,98.783821,0.000000,91.000000,0.000000,4648,72,0.000000,0,0,5,0.000000,0,0
1419.979980,8.221873,98.783638,0.000000,91.000000,0.000000,4458,70,0.000000,0,0,5,0.000000,0,0
1420.979980,8.221874,98.783455,0.000000,91.000000,0.000000,4287,67,0.000000,0,0,5,0.000000,0,0
1421.979980,8.221889,98.783287,0.000000,91.000000,0.000000,4158,65,0.000000,0,0,5,0.000000,0,0
1422.979980,8.221881,98.783119,0.000000,91.000000,0.000000,4071,64,0.000000,0,0,5,0.000000,0,0
1423.979980,8.221876,98.782959,0.000000,91.000000,0.000000,4066,64,0.000000,0,0,5,0.000000,0,0
1424.979980,8.221868,98.782791,0.000000,91.000000,0.000000,4087,64,0.000000,0,0,5,0.000000,0,0
1425.979980,8.221853,98.782631,0.000000,91.000000,0.000000,4041,64,0.000000,0,0,5,0.000000,0,0
1426.979980,8.221850,98.782471,0.000000,91.000000,0.000000,4066,64,0.000000,0,0,5,0.000000,0,0
1427.979980,8.221853,98.782303,0.000000,91.000000,0.000000,4105,64,0.000000,0,0,5,0.000000,0,0
1428.979980,8.221861,98.782143,0.000000,91.000000,0.000000,4121,64,0.000000,0,0,5,0.000000,0,0
1429.979980,8.221869,98.781975,0.000000,91.000000,0.000000,4127,65,0.000000,0,0,5,0.000000,0,0
1430.979980,8.221882,98.781815,0.000000,91.000000,0.000000,4129,65,0.000000,0,0,5,0.000000,0,0
1431.979980,8.221903,98.781647,0.000000,91.000000,0.000000,4013,64,0.000000,0,0,5,0.000000,0,0
1432.979980,8.221928,98.781487,0.000000,91.000000,0.000000,3893,62,0.000000,0,0,5,0.000000,0,0
1433.979980,8.221951,98.781326,0.000000,91.000000,0.000000,3770,60,0.000000,0,0,5,0.000000,0,0
1434.979980,8.221969,98.781174,0.000000,91.000000,0.000000,3539,57,0.000000,0,0,5,0.000000,0,0
1435.979980,8.221986,98.781036,0.000000,91.000000,0.000000,3165,52,0.000000,0,0,5,0.000000,0,0
1436.979980,8.221999,98.780907,0.000000,91.000000,0.000000,2780,45,0.000000,0,0,5,0.000000,0,0
1437.979980,8.222013,98.780800,0.000000,91.000000,0.000000,2449,40,0.000000,0,0,5,0.000000,0,0
1438.979980,8.222029,98.780708,0.000000,91.000000,0.000000,2267,36,0.000000,0,0,5,0.000000,0,0
1439.979980,8.222021,98.780624,0.000000,91.000000,0.000000,2364,35,0.000000,0,0,4,0.000000,0,0
1440.979980,8.222009,98.780548,0.000000,91.000000,0.000000,2340,33,0.000000,0,0,4,0.000000,0,0
1441.979980,8.221997,98.780472,0.000000,91.000000,0.000000,1830,31,0.000000,0,0,3,0.000000,0,0
1442.979980,8.221994,98.780388,0.000000,91.000000,0.000000,2721,30,0.000000,0,0,3,0.000000,0,0
1443.979980,8.221985,98.780312,0.000000,91.000000,0.000000,2696,30,0.000000,0,0,3,0.000000,0,0
1444.979980,8.221983,98.780243,0.000000,91.000000,0.000000,2771,31,0.000000,0,0,3,0.000000,0,0
1445.979980,8.221990,98.780167,0.000000,91.000000,0.000000,2873,31,0.000000,0,0,3,0.000000,0,0
1446.979980,8.222008,98.780090,0.000000,91.000000,0.000000,2815,31,0.000000,0,0,3,0.000000,0,0
1447.979980,8.222048,98.780014,0.000000,91.000000,0.000000,2840,31,0.000000,0,0,3,0.000000,0,0
1448.979980,8.222102,98.779953,0.000000,91.000000,0.000000,2837,31,0.000000,0,0,3,0.000000,0,0
1449.979980,8.222145,98.779892,0.000000,91.000000,0.000000,2881,32,0.000000,0,0,3,0.000000,0,0
1450.979980,8.222195,98.779823,0.000000,91.000000,0.000000,2895,32,0.000000,0,0,3,0.000000,0,0
1451.979980,8.222240,98.779762,0.000000,91.000000,0.000000,2928,32,0.000000,0,0,3,0.000000,0,0
1452.979980,8.222282,98.779686,0.000000,91.000000,0.000000,2928,32,0.000000,0,0,3,0.000000,0,0
1453.979980,8.222330,98.779625,0.000000,92.000000,0.000000,2992,33,0.000000,0,0,3,0.000000,0,0
1454.979980,8.222335,98.779541,0.000000,92.000000,0.000000,3043,33,0.000000,0,0,3,0.000000,0,0
1455.979980,8.222357,98.779457,0.000000,92.000000,0.000000,2982,33,0.000000,0,0,3,0.000000,0,0
1456.979980,8.222338,98.779373,0.000000,92.000000,0.000000,2992,34,0.000000,0,0,3,0.000000,0,0
1457.979980,8.222315,98.779289,0.000000,92.000000,0.000000,3070,34,0.000000,0,0,3,0.000000,0,0
1458.979980,8.222282,98.779205,0.000000,92.000000,0.000000,3193,35,0.000000,0,0,3,0.000000,0,0
1459.979980,8.222249,98.779121,0.000000,92.000000,0.000000,3149,35,0.000000,0,0,3,0.000000,0,0
1460.979980,8.222219,98.779037,0.000000,93.000000,0.000000,3226,36,0.000000,0,0,3,0.000000,0,0
1461.979980,8.222175,98.778961,0.000000,93.000000,0.000000,3258,36,0.000000,0,0,3,0.000000,0,0
1462.979980,8.222155,98.778870,0.000000,93.000000,0.000000,3338,37,0.000000,0,0,3,0.000000,0,0
1463.979980,8.222122,98.778778,0.000000,93.000000,0.000000,3341,37,0.000000,0,0,3,0.000000,0,0
1464.979980,8.222090,98.778687,0.000000,93.000000,0.000000,3369,37,0.000000,0,0,3,0.000000,0,0
1465.979980,8.222036,98.778603,0.000000,93.000000,0.000000,3334,38,0.000000,0,0,3,0.000000,0,0
1466.979980,8.221997,98.778519,0.000000,93.000000,0.000000,1675,34,0.000000,0,0,3,0.000000,0,0
1467.979980,8.221961,98.778435,0.000000,93.000000,0.000000,1560,25,0.000000,0,0,3,0.000000,0,0
1468.979980,8.221936,98.778389,0.000000,93.000000,0.000000,2922,22,0.000000,0,0,2,0.000000,0,0
1469.979980,8.221925,98.778358,0.000000,93.000000,0.000000,4007,22,0.000000,0,0,2,0.000000,0,0
1470.979980,8.221933,98.778343,0.000000,94.000000,0.000000,3357,25,0.000000,0,0,2,0.000000,0,0
1471.979980,8.222103,98.778275,0.000000,94.000000,0.000000,3399,29,0.000000,0,0,2,0.000000,0,0
1472.979980,8.222172,98.778252,0.000000,94.000000,0.000000,3816,33,0.000000,0,0,2,0.000000,0,0
1473.979980,8.222249,98.778221,0.000000,95.000000,0.000000,4003,35,0.000000,0,0,2,0.000000,0,0
1474.979980,8.222330,98.778175,0.000000,95.000000,0.000000,4083,36,0.000000,0,0,2,0.000000,0,0
1475.979980,8.222418,98.778137,0.000000,95.000000,0.000000,1630,31,0.000000,0,0,2,0.000000,0,0
1476.979980,8.222487,98.778107,0.000000,95.000000,0.000000,2411,27,0.000000,0,0,2,0.000000,0,0
1477.979980,8.222538,98.778069,0.000000,95.000000,0.000000,3076,27,0.000000,0,0,2,0.000000,0,0
1478.979980,8.222579,98.778023,0.000000,95.000000,0.000000,3303,29,0.000000,0,0,2,0.000000,0,0
1479.979980,8.222601,98.777954,0.000000,95.000000,0.000000,3647,31,0.000000,0,0,2,0.000000,0,0
1480.979980,8.222607,98.777878,0.000000,95.000000,0.000000,4072,36,0.000000,0,0,2,0.000000,0,0
1481.979980,8.222620,98.777786,0.000000,95.000000,0.000000,4675,40,0.000000,0,0,2,0.000000,0,0
1482.979980,8.222640,98.777687,0.000000,95.000000,0.000000,5093,45,0.000000,0,0,2,0.000000,0,0
1483.979980,8.222663,98.777580,0.000000,95.000000,0.000000,5289,47,0.000000,0,0,3,0.000000,0,0
1484.979980,8.222692,98.777458,0.000000,95.000000,0.000000,4096,46,0.000000,0,0,3,0.000000,0,0
1485.979980,8.222715,98.777336,0.000000,95.000000,0.000000,4248,47,0.000000,0,0,3,0.000000,0,0
1486.979980,8.222744,98.777222,0.000000,96.000000,0.000000,4498,50,0.000000,0,0,3,0.000000,0,0
1487.979980,8.222775,98.777100,0.000000,96.000000,0.000000,4601,52,0.000000,0,0,3,0.000000,0,0
1488.979980,8.222800,98.776978,0.000000,96.000000,0.000000,4685,53,0.000000,0,0,3,0.000000,0,0
1489.979980,8.222832,98.776840,0.000000,96.000000,0.000000,4909,55,0.000000,0,0,3,0.000000,0,0
1490.979980,8.222853,98.776711,0.000000,96.000000,0.000000,5009,56,0.000000,0,0,4,0.000000,0,0
1491.979980,8.222854,98.776566,0.000000,96.000000,0.000000,4000,55,0.000000,0,0,4,0.000000,0,0
1492.979980,8.222831,98.776421,0.000000,96.000000,0.000000,4050,55,0.000000,0,0,4,0.000000,0,0
1493.979980,8.222807,98.776283,0.000000,96.000000,0.000000,4136,56,0.000000,0,0,4,0.000000,0,0
1494.979980,8.222784,98.776146,0.000000,96.000000,0.000000,4214,57,0.000000,0,0,4,0.000000,0,0
1495.979980,8.222764,98.776009,0.000000,96.000000,0.000000,4282,58,0.000000,0,0,4,0.000000,0,0
1496.979980,8.222746,98.775856,0.000000,96.000000,0.000000,4337,59,0.000000,0,0,4,0.000000,0,0
1497.979980,8.222727,98.775711,0.000000,96.000000,0.000000,4427,60,0.000000,0,0,4,0.000000,0,0
1498.979980,8.222707,98.775558,0.000000,96.000000,0.000000,4509,61,0.000000,0,0,4,0.000000,0,0
1499.979980,8.222690,98.775406,0.000000,96.000000,0.000000,4578,62,0.000000,0,0,4,0.000000,0,0
1500.979980,8.222676,98.775253,0.000000,96.000000,0.000000,4688,63,0.000000,0,0,4,0.000000,0,0
1501.979980,8.222660,98.775093,0.000000,96.000000,0.000000,4722,64,0.000000,0,0,4,0.000000,0,0
1502.979980,8.222641,98.774925,0.000000,96.000000,0.000000,4787,65,0.000000,0,0,4,0.000000,0,0
1503.979980,8.222622,98.774765,0.000000,96.000000,0.000000,4879,65,0.000000,0,0,4,0.000000,0,0
1504.979980,8.222603,98.774597,0.000000,96.000000,0.000000,4890,66,0.000000,0,0,4,0.000000,0,0
1505.979980,8.222585,98.774429,0.000000,96.000000,0.000000,4980,67,0.000000,0,0,4,0.000000,0,0
1506.979980,8.222565,98.774261,0.000000,96.000000,0.000000,4919,67,0.000000,0,0,4,0.000000,0,0
1507.979980,8.222545,98.774086,0.000000,96.000000,0.000000,4171,66,0.000000,0,0,5,0.000000,0,0
1508.979980,8.222522,98.773918,0.000000,96.000000,0.000000,4091,65,0.000000,0,0,5,0.000000,0,0
1509.979980,8.222497,98.773758,0.000000,96.000000,0.000000,4060,64,0.000000,0,0,5,0.000000,0,0
1510.979980,8.222463,98.773605,0.000000,96.000000,0.000000,4071,64,0.000000,0,0,5,0.000000,0,0
1511.979980,8.222418,98.773445,0.000000,96.000000,0.000000,4111,63,0.000000,0,0,5,0.000000,0,0
1512.979980,8.222369,98.773293,0.000000,96.000000,0.000000,3915,63,0.000000,0,0,5,0.000000,0,0
1513.979980,8.222317,98.773140,0.000000,96.000000,0.000000,3790,61,0.000000,0,0,5,0.000000,0,0
1514.979980,8.222267,98.772995,0.000000,96.000000,0.000000,3748,60,0.000000,0,0,5,0.000000,0,0
1515.979980,8.222229,98.772850,0.000000,96.000000,0.000000,3662,58,0.000000,0,0,5,0.000000,0,0
1516.979980,8.222221,98.772705,0.000000,96.000000,0.000000,3744,59,0.000000,0,0,5,0.000000,0,0
1517.979980,8.222232,98.772560,0.000000,95.000000,0.000000,3776,60,0.000000,0,0,5,0.000000,0,0
1518.979980,8.222261,98.772415,0.000000,95.000000,0.000000,3850,60,0.000000,0,0,5,0.000000,0,0
1519.979980,8.222317,98.772270,0.000000,95.000000,0.000000,3868,60,0.000000,0,0,5,0.000000,0,0
1520.979980,8.222389,98.772133,0.000000,95.000000,0.000000,3908,61,0.000000,0,0,5,0.000000,0,0
1521.979980,8.222471,98.772003,0.000000,95.000000,0.000000,3936,62,0.000000,0,0,5,0.000000,0,0
1522.979980,8.222535,98.771858,0.000000,95.000000,0.000000,4025,63,0.000000,0,0,5,0.000000,0,0
1523.979980,8.222618,98.771721,0.000000,95.000000,0.000000,4067,64,0.000000,0,0,5,0.000000,0,0
1524.979980,8.222713,98.771591,0.000000,95.000000,0.000000,4137,65,0.000000,0,0,5,0.000000,0,0
1525.979980,8.222791,98.771446,0.000000,95.000000,0.000000,4215,65,0.000000,0,0,5,0.000000,0,0
1526.979980,8.222870,98.771301,0.000000,95.000000,0.000000,4251,66,0.000000,0,0,5,0.000000,0,0
1527.979980,8.222955,98.771156,0.000000,95.000000,0.000000,4237,66,0.000000,0,0,5,0.000000,0,0
1528.979980,8.223040,98.771011,0.000000,95.000000,0.000000,4270,66,0.000000,0,0,5,0.000000,0,0
1529.979980,8.223124,98.770859,0.000000,94.000000,0.000000,4165,66,0.000000,0,0,5,0.000000,0,0
1530.979980,8.223206,98.770714,0.000000,94.000000,0.000000,4235,66,0.000000,0,0,5,0.000000,0,0
1531.979980,8.223288,98.770569,0.000000,94.000000,0.000000,4253,66,0.000000,0,0,5,0.000000,0,0
1532.979980,8.223369,98.770424,0.000000,94.000000,0.000000,4240,66,0.000000,0,0,5,0.000000,0,0
1533.979980,8.223452,98.770279,0.000000,94.000000,0.000000,4280,66,0.000000,0,0,5,0.000000,0,0
1534.979980,8.223512,98.770119,0.000000,94.000000,0.000000,4296,66,0.000000,0,0,5,0.000000,0,0
1535.979980,8.223580,98.769966,0.000000,94.000000,0.000000,4383,67,0.000000,0,0,5,0.000000,0,0
1536.979980,8.223655,98.769806,0.000000,94.000000,0.000000,4272,68,0.000000,0,0,5,0.000000,0,0
1537.979980,8.223739,98.769661,0.000000,94.000000,0.000000,4383,68,0.000000,0,0,5,0.000000,0,0
1538.979980,8.223803,98.769493,0.000000,94.000000,0.000000,4405,68,0.000000,0,0,5,0.000000,0,0
1539.979980,8.223870,98.769333,0.000000,94.000000,0.000000,4401,68,0.000000,0,0,5,0.000000,0,0
1540.979980,8.223940,98.769173,0.000000,93.000000,0.000000,4421,69,0.000000,0,0,5,0.000000,0,0
1541.979980,8.224009,98.769005,0.000000,93.000000,0.000000,4406,69,0.000000,0,0,5,0.000000,0,0
1542.979980,8.224071,98.768845,0.000000,93.000000,0.000000,4340,68,0.000000,0,0,5,0.000000,0,0
1543.979980,8.224136,98.768677,0.000000,93.000000,0.000000,4259,67,0.000000,0,0,5,0.000000,0,0
1544.979980,8.224199,98.768517,0.000000,93.000000,0.000000,4089,65,0.000000,0,0,5,0.000000,0,0
1545.979980,8.224255,98.768356,0.000000,93.000000,0.000000,3929,63,0.000000,0,0,5,0.000000,0,0
1546.979980,8.224308,98.768219,0.000000,93.000000,0.000000,3794,60,0.000000,0,0,5,0.000000,0,0
1547.979980,8.224349,98.768066,0.000000,93.000000,0.000000,3654,58,0.000000,0,0,5,0.000000,0,0
1548.979980,8.224389,98.767921,0.000000,93.000000,0.000000,3684,57,0.000000,0,0,5,0.000000,0,0
1549.979980,8.224430,98.767784,0.000000,93.000000,0.000000,3726,59,0.000000,0,0,5,0.000000,0,0
1550.979980,8.224472,98.767647,0.000000,93.000000,0.000000,3851,60,0.000000,0,0,5,0.000000,0,0
1551.979980,8.224512,98.767502,0.000000,93.000000,0.000000,3933,61,0.000000,0,0,5,0.000000,0,0
1552.979980,8.224554,98.767349,0.000000,93.000000,0.000000,3978,62,0.000000,0,0,5,0.000000,0,0
1553.979980,8.224598,98.767197,0.000000,93.000000,0.000000,4034,63,0.000000,0,0,5,0.000000,0,0
1554.979980,8.224633,98.767036,0.000000,93.000000,0.000000,4088,65,0.000000,0,0,5,0.000000,0,0
1555.979980,8.224671,98.766876,0.000000,93.000000,0.000000,4219,65,0.000000,0,0,5,0.000000,0,0
1556.979980,8.224711,98.766716,0.000000,93.000000,0.000000,4240,66,0.000000,0,0,5,0.000000,0,0
1557.979980,8.224755,98.766556,0.000000,93.000000,0.000000,4067,65,0.000000,0,0,5,0.000000,0,0
1558.979980,8.224801,98.766388,0.000000,93.000000,0.000000,3900,62,0.000000,0,0,5,0.000000,0,0
1559.979980,8.224842,98.766235,0.000000,93.000000,0.000000,3537,58,0.000000,0,0,5,0.000000,0,0
1560.979980,8.224880,98.766098,0.000000,93.000000,0.000000,3262,53,0.000000,0,0,5,0.000000,0,0
1561.979980,8.224908,98.765968,0.000000,92.000000,0.000000,2796,46,0.000000,0,0,5,0.000000,0,0
1562.979980,8.224936,98.765869,0.000000,92.000000,0.000000,1612,41,0.000000,0,0,4,0.000000,0,0
1563.979980,8.224974,98.765778,0.000000,92.000000,0.000000,3632,40,0.000000,0,0,3,0.000000,0,0
1564.979980,8.225033,98.765701,0.000000,92.000000,0.000000,3619,41,0.000000,0,0,3,0.000000,0,0
1565.979980,8.225110,98.765640,0.000000,92.000000,0.000000,4074,42,0.000000,0,0,3,0.000000,0,0
1566.979980,8.225205,98.765594,0.000000,92.000000,0.000000,4127,45,0.000000,0,0,3,0.000000,0,0
1567.979980,8.225307,98.765533,0.000000,92.000000,0.000000,4208,48,0.000000,0,0,3,0.000000,0,0
1568.979980,8.225419,98.765488,0.000000,91.000000,0.000000,4538,50,0.000000,0,0,3,0.000000,0,0
1569.979980,8.225539,98.765457,0.000000,91.000000,0.000000,4725,52,0.000000,0,0,3,0.000000,0,0
1570.979980,8.225657,98.765404,0.000000,91.000000,0.000000,4748,53,0.000000,0,0,3,0.000000,0,0
1571.979980,8.225784,98.765358,0.000000,91.000000,0.000000,4795,54,0.000000,0,0,3,0.000000,0,0
1572.979980,8.225911,98.765320,0.000000,91.000000,0.000000,4942,56,0.000000,0,0,3,0.000000,0,0
1573.979980,8.226044,98.765282,0.000000,91.000000,0.000000,4879,56,0.000000,0,0,3,0.000000,0,0
1574.979980,8.226183,98.765251,0.000000,91.000000,0.000000,4592,53,0.000000,0,0,3,0.000000,0,0
1575.979980,8.226315,98.765244,0.000000,91.000000,0.000000,4200,48,0.000000,0,0,3,0.000000,0,0
1576.979980,8.226437,98.765251,0.000000,91.000000,0.000000,3773,43,0.000000,0,0,3,0.000000,0,0
1577.979980,8.226541,98.765236,0.000000,91.000000,0.000000,3862,43,0.000000,0,0,3,0.000000,0,0
1578.979980,8.226643,98.765236,0.000000,91.000000,0.000000,4044,45,0.000000,0,0,3,0.000000,0,0
1579.979980,8.226750,98.765251,0.000000,91.000000,0.000000,4209,47,0.000000,0,0,3,0.000000,0,0
1580.979980,8.226868,98.765244,0.000000,91.000000,0.000000,4364,48,0.000000,0,0,3,0.000000,0,0
1581.979980,8.226989,98.765244,0.000000,91.000000,0.000000,4491,50,0.000000,0,0,3,0.000000,0,0
1582.979980,8.227115,98.765244,0.000000,91.000000,0.000000,4591,52,0.000000,0,0,3,0.000000,0,0
1583.979980,8.227244,98.765236,0.000000,91.000000,0.000000,4694,53,0.000000,0,0,3,0.000000,0,0
1584.979980,8.227378,98.765228,0.000000,91.000000,0.000000,4821,55,0.000000,0,0,3,0.000000,0,0
1585.979980,8.227515,98.765221,0.000000,91.000000,0.000000,5087,56,0.000000,0,0,3,0.000000,0,0
1586.979980,8.227658,98.765221,0.000000,91.000000,0.000000,5228,58,0.000000,0,0,3,0.000000,0,0
1587.979980,8.227801,98.765221,0.000000,91.000000,0.000000,5226,59,0.000000,0,0,3,0.000000,0,0
1588.979980,8.227951,98.765213,0.000000,92.000000,0.000000,5351,60,0.000000,0,0,3,0.000000,0,0
1589.979980,8.228102,98.765205,0.000000,92.000000,0.000000,4889,60,0.000000,0,0,4,0.000000,0,0
1590.979980,8.228253,98.765205,0.000000,92.000000,0.000000,4203,56,0.000000,0,0,4,0.000000,0,0
1591.979980,8.228394,98.765198,0.000000,92.000000,0.000000,4067,55,0.000000,0,0,4,0.000000,0,0
1592.979980,8.228530,98.765205,0.000000,92.000000,0.000000,4073,56,0.000000,0,0,4,0.000000,0,0
1593.979980,8.228668,98.765198,0.000000,92.000000,0.000000,4164,56,0.000000,0,0,4,0.000000,0,0
1594.979980,8.228811,98.765198,0.000000,92.000000,0.000000,4234,57,0.000000,0,0,4,0.000000,0,0
1595.979980,8.228955,98.765190,0.000000,92.000000,0.000000,4239,57,0.000000,0,0,4,0.000000,0,0
1596.979980,8.229100,98.765190,0.000000,92.000000,0.000000,4060,56,0.000000,0,0,4,0.000000,0,0
1597.979980,8.229246,98.765182,0.000000,92.000000,0.000000,3764,53,0.000000,0,0,4,0.000000,0,0
1598.979980,8.229376,98.765182,0.000000,92.000000,0.000000,3637,49,0.000000,0,0,4,0.000000,0,0
1599.979980,8.229494,98.765198,0.000000,92.000000,0.000000,3509,47,0.000000,0,0,4,0.000000,0,0
1600.979980,8.229603,98.765236,0.000000,92.000000,0.000000,3538,47,0.000000,0,0,4,0.000000,0,0
1601.979980,8.229707,98.765305,0.000000,92.000000,0.000000,3591,48,0.000000,0,0,4,0.000000,0,0
1602.979980,8.229811,98.765366,0.000000,92.000000,0.000000,3556,48,0.000000,0,0,4,0.000000,0,0
1603.979980,8.229915,98.765427,0.000000,92.000000,0.000000,3412,48,0.000000,0,0,4,0.000000,0,0
1604.979980,8.230019,98.765495,0.000000,92.000000,0.000000,3255,45,0.000000,0,0,4,0.000000,0,0
1605.979980,8.230109,98.765564,0.000000,92.000000,0.000000,3021,42,0.000000,0,0,4,0.000000,0,0
1606.979980,8.230186,98.765625,0.000000,91.000000,0.000000,2848,40,0.000000,0,0,4,0.000000,0,0
1607.979980,8.230255,98.765694,0.000000,91.000000,0.000000,2739,37,0.000000,0,0,4,0.000000,0,0
1608.979980,8.230325,98.765762,0.000000,91.000000,0.000000,2417,34,0.000000,0,0,4,0.000000,0,0
1609.979980,8.230389,98.765808,0.000000,91.000000,0.000000,1903,34,0.000000,0,0,3,0.000000,0,0
1610.979980,8.230449,98.765846,0.000000,91.000000,0.000000,2982,34,0.000000,0,0,3,0.000000,0,0
1611.979980,8.230546,98.765793,0.000000,91.000000,0.000000,3074,34,0.000000,0,0,3,0.000000,0,0
1612.979980,8.230635,98.765778,0.000000,91.000000,0.000000,3441,37,0.000000,0,0,3,0.000000,0,0
1613.979980,8.230726,98.765762,0.000000,91.000000,0.000000,3603,41,0.000000,0,0,3,0.000000,0,0
1614.979980,8.230820,98.765732,0.000000,91.000000,0.000000,3941,44,0.000000,0,0,3,0.000000,0,0
1615.979980,8.230927,98.765709,0.000000,91.000000,0.000000,4248,48,0.000000,0,0,3,0.000000,0,0
1616.979980,8.231043,98.765678,0.000000,91.000000,0.000000,3944,48,0.000000,0,0,4,0.000000,0,0
1617.979980,8.231167,98.765648,0.000000,91.000000,0.000000,3028,48,0.000000,0,0,4,0.000000,0,0
1618.979980,8.231292,98.765617,0.000000,91.000000,0.000000,3567,47,0.000000,0,0,4,0.000000,0,0
1619.979980,8.231409,98.765587,0.000000,91.000000,0.000000,3530,49,0.000000,0,0,4,0.000000,0,0
1620.979980,8.231523,98.765556,0.000000,91.000000,0.000000,3797,51,0.000000,0,0,4,0.000000,0,0
1621.979980,8.231649,98.765541,0.000000,91.000000,0.000000,3887,53,0.000000,0,0,4,0.000000,0,0
1622.979980,8.231783,98.765533,0.000000,91.000000,0.000000,4007,54,0.000000,0,0,4,0.000000,0,0
1623.979980,8.231922,98.765533,0.000000,91.000000,0.000000,4091,56,0.000000,0,0,4,0.000000,0,0
1624.979980,8.232059,98.765511,0.000000,91.000000,0.000000,4268,57,0.000000,0,0,4,0.000000,0,0
1625.979980,8.232206,98.765503,0.000000,91.000000,0.000000,4307,58,0.000000,0,0,4,0.000000,0,0
1626.979980,8.232354,98.765503,0.000000,91.000000,0.000000,4382,60,0.000000,0,0,4,0.000000,0,0
1627.979980,8.232508,98.765503,0.000000,91.000000,0.000000,4488,60,0.000000,0,0,4,0.000000,0,0
1628.979980,8.232660,98.765511,0.000000,91.000000,0.000000,4545,61,0.000000,0,0,4,0.000000,0,0
1629.979980,8.232814,98.765526,0.000000,91.000000,0.000000,4608,62,0.000000,0,0,4,0.000000,0,0
1630.979980,8.232970,98.765541,0.000000,91.000000,0.000000,4588,63,0.000000,0,0,4,0.000000,0,0
1631.979980,8.233130,98.765541,0.000000,91.000000,0.000000,4636,63,0.000000,0,0,4,0.000000,0,0
1632.979980,8.233291,98.765541,0.000000,91.000000,0.000000,4408,61,0.000000,0,0,4,0.000000,0,0
1633.979980,8.233448,98.765526,0.000000,91.000000,0.000000,4192,58,0.000000,0,0,4,0.000000,0,0
1634.979980,8.233590,98.765511,0.000000,91.000000,0.000000,3916,55,0.000000,0,0,4,0.000000,0,0
1635.979980,8.233718,98.765472,0.000000,91.000000,0.000000,3696,51,0.000000,0,0,4,0.000000,0,0
1636.979980,8.233819,98.765404,0.000000,91.000000,0.000000,3535,50,0.000000,0,0,4,0.000000,0,0
1637.979980,8.233900,98.765312,0.000000,91.000000,0.000000,3844,51,0.000000,0,0,4,0.000000,0,0
1638.979980,8.233968,98.765198,0.000000,91.000000,0.000000,3942,53,0.000000,0,0,4,0.000000,0,0
1639.979980,8.234029,98.765083,0.000000,91.000000,0.000000,3996,54,0.000000,0,0,4,0.000000,0,0
1640.979980,8.234097,98.764969,0.000000,91.000000,0.000000,4114,56,0.000000,0,0,4,0.000000,0,0
1641.979980,8.234177,98.764854,0.000000,91.000000,0.000000,4301,58,0.000000,0,0,4,0.000000,0,0
1642.979980,8.234263,98.764732,0.000000,91.000000,0.000000,4417,60,0.000000,0,0,4,0.000000,0,0
1643.979980,8.234361,98.764618,0.000000,91.000000,0.000000,4528,61,0.000000,0,0,4,0.000000,0,0
1644.979980,8.234471,98.764511,0.000000,91.000000,0.000000,4643,62,0.000000,0,0,4,0.000000,0,0
1645.979980,8.234591,98.764412,0.000000,91.000000,0.000000,4701,63,0.000000,0,0,4,0.000000,0,0
1646.979980,8.234713,98.764305,0.000000,91.000000,0.000000,4766,64,0.000000,0,0,4,0.000000,0,0
1647.979980,8.234838,98.764206,0.000000,91.000000,0.000000,4843,66,0.000000,0,0,4,0.000000,0,0
1648.979980,8.234967,98.764107,0.000000,91.000000,0.000000,5016,67,0.000000,0,0,4,0.000000,0,0
1649.979980,8.235107,98.764008,0.000000,91.000000,0.000000,5145,69,0.000000,0,0,4,0.000000,0,0
1650.979980,8.235257,98.763916,0.000000,91.000000,0.000000,5281,70,0.000000,0,0,4,0.000000,0,0
1651.979980,8.235416,98.763840,0.000000,91.000000,0.000000,5330,71,0.000000,0,0,4,0.000000,0,0
1652.979980,8.235583,98.763771,0.000000,91.000000,0.000000,5341,73,0.000000,0,0,4,0.000000,0,0
